fetched_at_utc,pmcid,version,pmid,title,license_code,is_manuscript,is_openaccess,journal,local_dir,objects
2026-09-15T08:20:42Z,PMC9411953,1,36002194,Analysis of Clinicopathologic Features of 9 Cases of SMARCA4-deficient Non-small Cell Lung Cancer,CC BY,False,True,Zhongguo Fei Ai Za Zhi. 2022 Aug 20;25(8):575–82. [Article in Chinese] doi: 10.3779/j.issn.1009-3419.2022.102.27,D:\medical_rag\data\pmc_oa\PMC9411953.1,txt(33265B);json(1164B)
2026-09-15T08:20:42Z,PMC11965360,1,40181972,Global research trends of tumor microenvironment in non-small cell lung cancer with epidermal growth factor receptor mutation: a bibliometric analysis from 2014 to 2023,CC BY,False,True,Front Immunol. 2025 Mar 20;16:1555216. doi: 10.3389/fimmu.2025.1555216,D:\medical_rag\data\pmc_oa\PMC11965360.1,txt(40213B);json(1825B)
2026-09-15T08:20:45Z,PMC12778126,1,41496102,Thoracic splenosis initially misdiagnosed as lung neoplasms: An unusual case and literature review,CC BY,False,True,Medicine (Baltimore). 2026 Jan 2;105(1):e47056. doi: 10.1097/MD.0000000000047056,D:\medical_rag\data\pmc_oa\PMC12778126.1,txt(12708B);json(1036B)
2026-09-15T08:20:45Z,PMC2024828,1,1212359,Proceedings: Humoral immunity in human lung neoplasms,CC BY,False,True,Br J Cancer. 1975 Aug;32(2):243. doi: 10.1038/bjc.1975.166,D:\medical_rag\data\pmc_oa\PMC2024828.1,txt(2727B);json(846B)
2026-09-15T08:20:45Z,PMC6000574,1,23769340,Interpretation of IASLC/ATS/ERS International Multidisciplinary Classifcation of Lung Neoplasms,CC BY,False,True,Zhongguo Fei Ai Za Zhi. 2013 Jun 20;16(6):277–81. [Article in Chinese] doi: 10.3779/j.issn.1009-3419.2013.06.01,D:\medical_rag\data\pmc_oa\PMC6000574.1,txt(22499B);json(833B)
2026-09-15T08:20:46Z,PMC6000097,1,24949685,Radiofrequency Ablation for Lung Neoplasms with Isolated Postsurgical Local Recurrences or Metastases of Non-small Cell Lung Cancer,CC BY,False,True,Zhongguo Fei Ai Za Zhi. 2014 Jun 20;17(6):460–4. [Article in Chinese] doi: 10.3779/j.issn.1009-3419.2014.06.04,D:\medical_rag\data\pmc_oa\PMC6000097.1,txt(21025B);json(1094B)
2026-09-15T08:20:48Z,PMC5706061,1,29236913,Impact of the delay to start treatment in patients with lung cancer treated in a densely populated area of Brazil,CC BY,False,True,Clinics (Sao Paulo). 2017 Nov;72(11):675–80. doi: 10.6061/clinics/2017(11)05,D:\medical_rag\data\pmc_oa\PMC5706061.1,txt(24886B);json(1137B)
2026-09-15T08:20:48Z,PMC12096032,1,40279496,Triple synchronous primary lung adenocarcinoma: A diagnostic challenge,CC BY-SA,False,True,An Sist Sanit Navar. 2025 Apr 25;48(1):e1104. [Article in Spanish] doi: 10.23938/ASSN.1104,D:\medical_rag\data\pmc_oa\PMC12096032.1,txt(22758B);json(1114B)
2026-09-15T08:20:48Z,PMC10341518,1,37445754,Analysis of MMP-2-735C/T (rs2285053) and MMP-9-1562C/T (rs3918242) Polymorphisms in the Risk Assessment of Developing Lung Cancer,CC BY,False,True,Int J Mol Sci. 2023 Jun 24;24(13):10576. doi: 10.3390/ijms241310576,D:\medical_rag\data\pmc_oa\PMC10341518.1,txt(74977B);json(1250B)
2026-09-15T08:20:48Z,PMC5999988,1,22104221,Radiofrequency Ablation for the Treatment of Lung Neoplasms: A Retrospective Study of 329 Cases,CC BY,False,True,Zhongguo Fei Ai Za Zhi. 2011 Nov 20;14(11):865–9. [Article in Chinese] doi: 10.3779/j.issn.1009-3419.2011.11.06,D:\medical_rag\data\pmc_oa\PMC5999988.1,txt(21766B);json(959B)
2026-09-15T08:20:51Z,PMC12868036,1,41632307,"Effect of patient education in improving quality of life, fatigue and anxiety in people diagnosed with lung cancer: systematic review",CC BY,False,True,Support Care Cancer. 2026 Feb 3;34(2):159. doi: 10.1007/s00520-026-10331-8,D:\medical_rag\data\pmc_oa\PMC12868036.1,txt(52138B);json(2393B)
2026-09-15T08:20:51Z,PMC10522728,1,36224314,Mindfulness-Based Interventions for Survivors of Lung Cancer and Their Partners: A Systematic Review,CC BY,False,True,Int J Behav Med. 2022 Oct 12;30(5):616–27. doi: 10.1007/s12529-022-10132-3,D:\medical_rag\data\pmc_oa\PMC10522728.1,txt(53744B);json(1047B)
2026-09-15T08:20:52Z,PMC5728893,1,29245278,Tonsillar metastasis of nonsmall cell lung cancer with G719S mutation in exon 18: A case report,CC BY-SA,False,True,Medicine (Baltimore). 2017 Dec 8;96(49):e9003. doi: 10.1097/MD.0000000000009003,D:\medical_rag\data\pmc_oa\PMC5728893.1,txt(13930B);json(1124B)
2026-09-15T08:20:53Z,PMC2223512,1,9166946,"Comparative analysis of expression of the proprotein convertases furin, PACE4, PC1 and PC2 in human lung tumours",CC BY,False,True,Br J Cancer. 1997;75(10):1509–14. doi: 10.1038/bjc.1997.258,D:\medical_rag\data\pmc_oa\PMC2223512.1,txt(37648B);json(1633B)
2026-09-15T08:20:54Z,PMC5457885,1,28538405,Marked response to nab-paclitaxel in EGFR mutated lung neuroendocrine carcinoma: A case report,CC BY-SA,False,True,Medicine (Baltimore). 2017 May 26;96(21):e6985. doi: 10.1097/MD.0000000000006985,D:\medical_rag\data\pmc_oa\PMC5457885.1,txt(20864B);json(1124B)
2026-09-15T08:20:55Z,PMC9957054,1,36833388,"Association between Polymorphism of Genes IL-1A, NFKB1, PAR1, TP53, and UCP2 and Susceptibility to Non-Small Cell Lung Cancer in the Brazilian Amazon",CC BY,False,True,Genes (Basel). 2023 Feb 10;14(2):461. doi: 10.3390/genes14020461,D:\medical_rag\data\pmc_oa\PMC9957054.1,txt(40914B);json(951B)
2026-09-15T08:20:55Z,PMC11232199,1,38978066,Combined expert-in-the-loop—random forest multiclass segmentation U-net based artificial intelligence model: evaluation of non-small cell lung cancer in fibrotic and non-fibrotic microenvironments,CC BY,False,True,J Transl Med. 2024 Jul 8;22:640. doi: 10.1186/s12967-024-05394-2,D:\medical_rag\data\pmc_oa\PMC11232199.1,txt(47903B);json(1681B)
2026-09-15T08:20:56Z,PMC9355720,1,35938010,Finding Lung-Cancer-Related lncRNAs Based on Laplacian Regularized Least Squares With Unbalanced Bi-Random Walk,CC BY,False,True,Front Genet. 2022 Jul 22;13:933009. doi: 10.3389/fgene.2022.933009,D:\medical_rag\data\pmc_oa\PMC9355720.1,txt(40105B);json(1232B)
2026-09-15T08:20:58Z,PMC5406079,1,28422863,Risk factors and prognosis of pulmonary embolism in patients with lung cancer,CC BY-ND,False,True,Medicine (Baltimore). 2017 Apr 21;96(16):e6638. doi: 10.1097/MD.0000000000006638,D:\medical_rag\data\pmc_oa\PMC5406079.1,txt(15921B);json(1107B)
2026-09-15T08:20:58Z,PMC5604672,1,28906403,The role of serum angiopoietin-2 levels in progression and prognosis of lung cancer: A meta-analysis,CC BY-SA,False,True,Medicine (Baltimore). 2017 Sep 15;96(37):e8063. doi: 10.1097/MD.0000000000008063,D:\medical_rag\data\pmc_oa\PMC5604672.1,txt(32367B);json(1742B)
2026-09-15T08:20:58Z,PMC8776520,1,35103216,The Association of Lung Cancer and Sarcoidosis: A Systematic Review,CC BY,False,True,Cureus. 2022 Jan 12;14(1):e21169. doi: 10.7759/cureus.21169,D:\medical_rag\data\pmc_oa\PMC8776520.1,txt(35996B);json(1093B)
2026-09-15T08:20:59Z,PMC11745611,1,38990285,Salvage surgery and conversion surgery for patients with nonsmall cell lung cancer: a narrative review,CC BY-SA,False,True,Int J Surg. 2024 Jul 11;111(1):1032–41. doi: 10.1097/JS9.0000000000001921,D:\medical_rag\data\pmc_oa\PMC11745611.1,txt(61303B);json(1033B)
2026-09-15T08:21:01Z,PMC5287964,1,28121940,Not only for melanoma. Subcutaneous pseudoprogression in lung squamous-cell carcinoma treated with nivolumab: A case report,CC BY-SA,False,True,Medicine (Baltimore). 2017 Jan 27;96(4):e5951. doi: 10.1097/MD.0000000000005951,D:\medical_rag\data\pmc_oa\PMC5287964.1,txt(8400B);json(1050B)
2026-09-15T08:21:01Z,PMC13036687,1,41790023,Preoperative Contrast-enhanced CT Features Associated with Occult Lymph Node Metastasis in Early-Stage Solid Non–Small Cell Lung Cancer,CC BY,False,True,Radiol Imaging Cancer. 2026 Mar 6;8(2):e250448. doi: 10.1148/rycan.250448,D:\medical_rag\data\pmc_oa\PMC13036687.1,txt(54154B);json(1968B)
2026-09-15T08:21:01Z,PMC11353311,1,39201235,Impact of the COVID-19 Pandemic on the Diagnosis of Malignant Neoplasia of the Bronchus and Lung in the Burgos Region,CC BY,False,True,Healthcare (Basel). 2024 Aug 22;12(16):1677. doi: 10.3390/healthcare12161677,D:\medical_rag\data\pmc_oa\PMC11353311.1,txt(41077B);json(816B)
2026-09-15T08:21:02Z,PMC5489649,1,28680536,TET1-mediated DNA hypomethylation regulates the expression of MUC4 in lung cancer,CC BY,False,True,Genes Cancer. 2017 Mar;8(3-4):517–27. doi: 10.18632/genesandcancer.139,D:\medical_rag\data\pmc_oa\PMC5489649.1,txt(41574B);json(1294B)
2026-09-15T08:21:04Z,PMC10100199,1,37046249,Predictors and characteristics of Rib fracture following SBRT for lung tumors,CC BY,False,True,BMC Cancer. 2023 Apr 12;23:337. doi: 10.1186/s12885-023-10776-8,D:\medical_rag\data\pmc_oa\PMC10100199.1,txt(34983B);json(763B)
2026-09-15T08:21:04Z,PMC5072944,1,27741117,Radiation-induced heart disease in lung cancer radiotherapy: A dosimetric update,CC BY-ND,False,True,Medicine (Baltimore). 2016 Oct 14;95(41):e5051. doi: 10.1097/MD.0000000000005051,D:\medical_rag\data\pmc_oa\PMC5072944.1,txt(39419B);json(1110B)
2026-09-15T08:21:04Z,PMC11093484,1,38241308,Precise and safe pulmonary segmentectomy enabled by visualizing cancer margins with dual-channel near-infrared fluorescence,CC BY-ND,False,True,Int J Surg. 2024 Jan 18;110(5):2625–35. doi: 10.1097/JS9.0000000000001045,D:\medical_rag\data\pmc_oa\PMC11093484.1,txt(52143B);json(1999B)
2026-09-15T08:21:05Z,PMC5515760,1,28700488,Correlation of iodine uptake and perfusion parameters between dual-energy CT imaging and first-pass dual-input perfusion CT in lung cancer,CC BY-ND,False,True,Medicine (Baltimore). 2017 Jul 14;96(28):e7479. doi: 10.1097/MD.0000000000007479,D:\medical_rag\data\pmc_oa\PMC5515760.1,txt(34157B);json(1780B)
2026-09-15T08:21:07Z,PMC6741394,1,31523541,Primary Pulmonary Involvement in Mucosa-associated Lymphoid Tissue Lymphoma,CC BY,False,True,Cureus. 2019 Jul 9;11(7):e5110. doi: 10.7759/cureus.5110,D:\medical_rag\data\pmc_oa\PMC6741394.1,txt(15347B);json(1097B)
2026-09-15T08:21:07Z,PMC6202421,1,30361693,Prediction of potential disease-associated microRNAs by composite network based inference,CC BY,False,True,Sci Rep. 2018 Oct 25;8:15813. doi: 10.1038/s41598-018-34180-6,D:\medical_rag\data\pmc_oa\PMC6202421.1,txt(36942B);json(1794B)
2026-09-15T08:21:07Z,PMC4902352,1,27227928,Body Mass Index and Cancer Mortality Among Korean Older Middle-Aged Men: A Prospective Cohort Study,CC BY-SA,False,True,Medicine (Baltimore). 2016 May 27;95(21):e3684. doi: 10.1097/MD.0000000000003684,D:\medical_rag\data\pmc_oa\PMC4902352.1,txt(39359B);json(1435B)
2026-09-15T08:21:08Z,PMC5348162,1,28272214,Genetic characterization drives personalized therapy for early-stage non-small-cell lung cancer (NSCLC) patients and survivors with metachronous second primary tumor (MST): A case report,CC BY-ND,False,True,Medicine (Baltimore). 2017 Mar 10;96(10):e6221. doi: 10.1097/MD.0000000000006221,D:\medical_rag\data\pmc_oa\PMC5348162.1,txt(30995B);json(1420B)
2026-09-15T08:21:10Z,PMC10343850,1,37446675,Prediction of miRNA–Disease Associations by Cascade Forest Model Based on Stacked Autoencoder,CC BY,False,True,Molecules. 2023 Jun 27;28(13):5013. doi: 10.3390/molecules28135013,D:\medical_rag\data\pmc_oa\PMC10343850.1,txt(44082B);json(1347B)
2026-09-15T08:21:10Z,PMC5287973,1,28121949,Reactive oxygen species modulator 1 (Romo1) as a novel diagnostic marker for lung cancer-related malignant effusion,CC BY-ND,False,True,Medicine (Baltimore). 2017 Jan 27;96(4):e5975. doi: 10.1097/MD.0000000000005975,D:\medical_rag\data\pmc_oa\PMC5287973.1,txt(27314B);json(1348B)
2026-09-15T08:21:11Z,PMC7828433,1,33450975,Role of Omentin in Obesity Paradox in Lung Cancer,CC BY,False,True,Cancers (Basel). 2021 Jan 13;13(2):275. doi: 10.3390/cancers13020275,D:\medical_rag\data\pmc_oa\PMC7828433.1,txt(56614B);json(1383B)
2026-09-15T08:21:11Z,PMC12492052,1,41037264,Contemporary Incidence and Survival of Lung Neuroendocrine Neoplasms,CC BY,False,True,JAMA Netw Open. 2025 Oct 2;8(10):e2535125. doi: 10.1001/jamanetworkopen.2025.35125,D:\medical_rag\data\pmc_oa\PMC12492052.1,txt(41929B);json(1253B)
2026-09-15T08:21:13Z,PMC11254288,1,38518080,Intentional wedge resection versus segmentectomy for ≤2 cm ground-glass-opacity-dominant non-small cell lung cancer: a real-world study using inverse probability of treatment weighting,CC BY-SA,False,True,Int J Surg. 2024 Mar 21;110(7):4231–9. doi: 10.1097/JS9.0000000000001361,D:\medical_rag\data\pmc_oa\PMC11254288.1,txt(40065B);json(1425B)
2026-09-15T08:21:14Z,PMC5059092,1,27749589,From biportal to uniportal video-assisted thoracoscopic anatomical lung resection: A single-institute experience,CC BY-ND,False,True,Medicine (Baltimore). 2016 Oct 7;95(40):e5097. doi: 10.1097/MD.0000000000005097,D:\medical_rag\data\pmc_oa\PMC5059092.1,txt(26483B);json(1345B)
2026-09-15T08:21:14Z,PMC12104544,1,40433187,Uncovering Novel Anti-Lung Cancer Compounds: Insights from Marine Sponge-Derived Agents: A Bibliometric Review,CC BY-ND,False,True,Iran J Med Sci. 2025 May 1;50(5):278–303. doi: 10.30476/ijms.2024.103270.3646,D:\medical_rag\data\pmc_oa\PMC12104544.1,txt(71510B);json(2069B)
2026-09-15T08:21:14Z,PMC4753919,1,26871823,Small-Cell Lung Cancer Transformation in Patients With Pulmonary Adenocarcinoma: A Case Report and Review of Literature,CC BY-ND,False,True,Medicine (Baltimore). 2016 Feb 12;95(6):e2752. doi: 10.1097/MD.0000000000002752,D:\medical_rag\data\pmc_oa\PMC4753919.1,txt(26416B);json(1352B)
2026-09-15T08:21:16Z,PMC5228690,1,28072730,Bortezomib combined with lenalidomide as the first-line treatment for the rare synchronous occurrence of multiple myeloma and pulmonary adenocarcinoma: A case report,CC BY-SA,False,True,Medicine (Baltimore). 2017 Jan 10;96(1):e5787. doi: 10.1097/MD.0000000000005787,D:\medical_rag\data\pmc_oa\PMC5228690.1,txt(19144B);json(1194B)
2026-09-15T08:21:17Z,PMC5976344,1,29768322,Lung cancer screening CT-based coronary artery calcification in predicting cardiovascular events: A systematic review and meta-analysis,CC BY-ND,False,True,Medicine (Baltimore). 2018 May 18;97(20):e10461. doi: 10.1097/MD.0000000000010461,D:\medical_rag\data\pmc_oa\PMC5976344.1,txt(24366B);json(1478B)
2026-09-15T08:21:17Z,PMC5403074,1,28403077,High expression of CD8 predicts favorable prognosis in patients with lung adenocarcinoma: A cohort study,CC BY-ND,False,True,Medicine (Baltimore). 2017 Apr 14;96(15):e6472. doi: 10.1097/MD.0000000000006472,D:\medical_rag\data\pmc_oa\PMC5403074.1,txt(23481B);json(1542B)
2026-09-15T08:21:17Z,PMC13094361,1,42007770,Enhancing Diagnostic Pathways for Bronchopulmonary Neuroendocrine Tumors: Assessment of the South Wales Neuroendocrine Tumor Service Transformation,CC BY,False,True,Thorac Cancer. 2026 Apr 20;17(8):e70282. doi: 10.1111/1759-7714.70282,D:\medical_rag\data\pmc_oa\PMC13094361.1,txt(41140B);json(1375B)
2026-09-15T08:21:20Z,PMC5682784,1,29095265,"Identification of differential expressed PE exosomal miRNA in lung adenocarcinoma, tuberculosis, and other benign lesions",CC BY-SA,False,True,Medicine (Baltimore). 2017 Nov 3;96(44):e8361. doi: 10.1097/MD.0000000000008361,D:\medical_rag\data\pmc_oa\PMC5682784.1,txt(38918B);json(2068B)
2026-09-15T08:21:20Z,PMC5120955,1,27861398,Ratio of lymph node to primary tumor SUVmax multiplied by maximal tumor diameter on positron emission tomography/integrated computed tomography may be a predictor of mediastinal lymph node malignancy ,CC BY-SA,False,True,Medicine (Baltimore). 2016 Nov 18;95(46):e5457. doi: 10.1097/MD.0000000000005457,D:\medical_rag\data\pmc_oa\PMC5120955.1,txt(29224B);json(1754B)
2026-09-15T08:21:20Z,PMC12185656,1,40167931,New insights into imaging of pulmonary metastases from extra-thoracic neoplasms,CC BY,False,True,Radiol Med. 2025 Apr 1;130(6):934–64. doi: 10.1007/s11547-025-02008-9,D:\medical_rag\data\pmc_oa\PMC12185656.1,txt(119223B);json(2009B)
2026-09-15T08:21:21Z,PMC12040632,1,40223411,Expression Pattern Study of miR-200a and XIAP Gene in the Non-small Cell Lung Cancer Patients’ Blood,CC BY-ND,False,True,Iran Biomed J. 2024 Dec 29;29(1-2):49–56. doi: 10.61186/ibj.4354,D:\medical_rag\data\pmc_oa\PMC12040632.1,txt(28600B);json(1309B)
2026-09-15T08:21:23Z,PMC5851744,1,29489653,Effect of hypoglycemic agents on survival outcomes of lung cancer patients with diabetes mellitus: A meta-analysis,CC BY-ND,False,True,Medicine (Baltimore). 2018 Mar 2;97(9):e0035. doi: 10.1097/MD.0000000000010035,D:\medical_rag\data\pmc_oa\PMC5851744.1,txt(35915B);json(1652B)
2026-09-15T08:21:23Z,PMC11203558,1,38928013,Immune Checkpoint Inhibitors in Non-Small Cell Lung Cancer (NSCLC) Treatment: Quo Vadis?,CC BY,False,True,Int J Mol Sci. 2024 Jun 7;25(12):6309. doi: 10.3390/ijms25126309,D:\medical_rag\data\pmc_oa\PMC11203558.1,txt(13891B);json(769B)
2026-09-15T08:21:23Z,PMC10871577,1,37983767,Differential efficacy of segmentectomy and wedge resection in sublobar resection compared to lobectomy for solid-dominant stage IA lung cancer: a systematic review and meta-analysis,CC BY-SA,False,True,Int J Surg. 2023 Nov 16;110(2):1159–71. doi: 10.1097/JS9.0000000000000896,D:\medical_rag\data\pmc_oa\PMC10871577.1,txt(51873B);json(1725B)
2026-09-15T08:21:24Z,PMC9003277,1,35405977,Role of Beta-Carotene in Lung Cancer Primary Chemoprevention: A Systematic Review with Meta-Analysis and Meta-Regression,CC BY,False,True,Nutrients. 2022 Mar 24;14(7):1361. doi: 10.3390/nu14071361,D:\medical_rag\data\pmc_oa\PMC9003277.1,txt(31981B);json(1666B)
2026-09-15T08:21:26Z,PMC5815792,1,29390380,Significant efficacy and well safety of apatinib combined with radiotherapy in NSCLC: Case report,CC BY-SA,False,True,Medicine (Baltimore). 2017 Dec 15;96(50):e9276. doi: 10.1097/MD.0000000000009276,D:\medical_rag\data\pmc_oa\PMC5815792.1,txt(20672B);json(1025B)
2026-09-15T08:21:26Z,PMC5312986,1,28178129,Chaperonin (HSP60) and annexin-2 are candidate biomarkers for non-small cell lung carcinoma,CC BY-ND,False,True,Medicine (Baltimore). 2017 Feb 10;96(6):e5903. doi: 10.1097/MD.0000000000005903,D:\medical_rag\data\pmc_oa\PMC5312986.1,txt(31488B);json(1732B)
2026-09-15T08:21:26Z,PMC7646193,1,32912137,NEMPD: a network embedding-based method for predicting miRNA-disease associations by preserving behavior and attribute information,CC BY,False,True,BMC Bioinformatics. 2020 Sep 10;21:401. doi: 10.1186/s12859-020-03716-x,D:\medical_rag\data\pmc_oa\PMC7646193.1,txt(47197B);json(1604B)
2026-09-15T08:21:27Z,PMC11238481,1,38987857,Stereotactic body radiation therapy for multiple lung cancers in a patient with six primary cancers: a case report,CC BY,False,True,J Med Case Rep. 2024 Jul 11;18:316. doi: 10.1186/s13256-024-04633-w,D:\medical_rag\data\pmc_oa\PMC11238481.1,txt(24788B);json(1488B)
2026-09-15T08:21:29Z,PMC12626506,1,40607924,Pan-cancer multi-omics profiling of MS4A2 unveils its functional landscape in lung adenocarcinoma,CC BY-SA,False,True,Int J Surg. 2025 Jul 2;111(11):7686–97. doi: 10.1097/JS9.0000000000002903,D:\medical_rag\data\pmc_oa\PMC12626506.1,txt(56803B);json(1640B)
2026-09-15T08:21:29Z,PMC6813084,1,31646991,The cost of lost productivity due to premature lung cancer-related mortality: results from Spain over a 10-year period,CC BY,False,True,BMC Cancer. 2019 Oct 23;19:992. doi: 10.1186/s12885-019-6243-7,D:\medical_rag\data\pmc_oa\PMC6813084.1,txt(20789B);json(1037B)
2026-09-15T08:21:30Z,PMC2801179,1,20049123,Lung Cancer in a U.S. Population with Low to Moderate Arsenic Exposure,CC0,False,True,Environ Health Perspect. 2009 Jul 2;117(11):1718–23. doi: 10.1289/ehp.0900566,D:\medical_rag\data\pmc_oa\PMC2801179.1,txt(50758B);json(756B)
2026-09-15T08:21:30Z,PMC10239144,1,37268893,KATZNCP: a miRNA–disease association prediction model integrating KATZ algorithm and network consistency projection,CC BY,False,True,BMC Bioinformatics. 2023 Jun 2;24:229. doi: 10.1186/s12859-023-05365-2,D:\medical_rag\data\pmc_oa\PMC10239144.1,txt(63165B);json(1610B)
2026-09-15T08:21:32Z,PMC5457881,1,28538401,Atrial fibrillation was changed into sinus bradycardia in a ROS1-positive advanced lung adenocarcinoma patient who achieved durable response to Crizotinib: A case report and literature review,CC BY-ND,False,True,Medicine (Baltimore). 2017 May 26;96(21):e6979. doi: 10.1097/MD.0000000000006979,D:\medical_rag\data\pmc_oa\PMC5457881.1,txt(18132B);json(1221B)
2026-09-15T08:21:32Z,PMC11676660,1,39729487,Impact of the COVID-19 pandemic on lung cancer diagnosis in northern Poland–addressing the COVID-19 debt,CC BY,False,True,PLoS One. 2024 Dec 27;19(12):e0316261. doi: 10.1371/journal.pone.0316261,D:\medical_rag\data\pmc_oa\PMC11676660.1,txt(29312B);json(1133B)
2026-09-15T08:21:33Z,PMC9368588,1,35954530,Effects of Tobacco Smoking on the Survivability of Patients with Multiple Cancers and Single Lung Cancer,CC BY,False,True,Int J Environ Res Public Health. 2022 Jul 27;19(15):9179. doi: 10.3390/ijerph19159179,D:\medical_rag\data\pmc_oa\PMC9368588.1,txt(40755B);json(1137B)
2026-09-15T08:21:33Z,PMC7774736,1,33078908,Incidence trends of lung and gastroenteropancreatic neuroendocrine neoplasms in Switzerland,CC BY,False,True,Cancer Med. 2020 Oct 20;9(24):9454–61. doi: 10.1002/cam4.3524,D:\medical_rag\data\pmc_oa\PMC7774736.1,txt(33782B);json(1085B)
2026-09-15T08:21:35Z,PMC11392149,1,38729116,Assessment of surgery delay-associated risk in resectable stages I–IIIA non-small-cell lung cancer,CC BY-SA,False,True,Int J Surg. 2024 May 9;110(9):5847–9. doi: 10.1097/JS9.0000000000001612,D:\medical_rag\data\pmc_oa\PMC11392149.1,txt(11212B);json(927B)
2026-09-15T08:21:35Z,PMC5708934,1,29381935,Salvage chemoradiotherapy with cisplatin and vinorelbine for postoperative locoregional recurrence of non-small cell lung cancer,CC BY-SA,False,True,Medicine (Baltimore). 2017 Nov 27;96(47):e8635. doi: 10.1097/MD.0000000000008635,D:\medical_rag\data\pmc_oa\PMC5708934.1,txt(27864B);json(1668B)
2026-09-15T08:21:36Z,PMC5585497,1,28858103,Efficacy of nanoparticle albumin-bound paclitaxel regimens for relapsed small cell lung cancer: A retrospective analysis,CC BY-SA,False,True,Medicine (Baltimore). 2017 Sep 1;96(35):e7884. doi: 10.1097/MD.0000000000007884,D:\medical_rag\data\pmc_oa\PMC5585497.1,txt(27436B);json(1557B)
2026-09-15T08:21:36Z,PMC7828659,1,33466597,"Plausible Role of Estrogens in Pathogenesis, Progression and Therapy of Lung Cancer",CC BY,False,True,Int J Environ Res Public Health. 2021 Jan 14;18(2):648. doi: 10.3390/ijerph18020648,D:\medical_rag\data\pmc_oa\PMC7828659.1,txt(61358B);json(1322B)
2026-09-15T08:21:38Z,PMC5268044,1,27977598,EGFR-TKIs versus taxanes agents in therapy for nonsmall-cell lung cancer patients: A PRISMA-compliant systematic review with meta-analysis and meta-regression,CC BY-SA,False,True,Medicine (Baltimore). 2016 Dec 16;95(50):e5601. doi: 10.1097/MD.0000000000005601,D:\medical_rag\data\pmc_oa\PMC5268044.1,txt(44366B);json(1982B)
2026-09-15T08:21:38Z,PMC5571687,1,28816950,Pemetrexed-carboplatin with intercalated icotinib in the treatment of patient with advanced EGFR wild-type lung adenocarcinoma: A case report,CC BY-ND,False,True,Medicine (Baltimore). 2017 Aug 18;96(33):e7732. doi: 10.1097/MD.0000000000007732,D:\medical_rag\data\pmc_oa\PMC5571687.1,txt(22942B);json(1171B)
2026-09-15T08:21:39Z,PMC5457871,1,28538391,Evidence of elemene injection combined radiotherapy in lung cancer treatment among patients with brain metastases: A systematic review and meta-analysis,CC BY-ND,False,True,Medicine (Baltimore). 2017 May 26;96(21):e6963. doi: 10.1097/MD.0000000000006963,D:\medical_rag\data\pmc_oa\PMC5457871.1,txt(28270B);json(1896B)
2026-09-15T08:21:39Z,PMC9973389,1,36860703,"Smoking-associated Downregulation of FILIP1L Enhances Lung Adenocarcinoma Progression Through Mucin Production, Inflammation, and Fibrosis",CC BY,False,True,Cancer Res Commun. 2022 Oct 18;2(10):1197–213. doi: 10.1158/2767-9764.CRC-22-0233,D:\medical_rag\data\pmc_oa\PMC9973389.1,txt(88264B);json(1863B)
2026-09-15T08:21:41Z,PMC12276399,1,40091373,A Novel CLTC::RPS6KB1 Fusion in a Poorly Differentiated Carcinoma Involving the Lung and Mediastinum,CC BY,False,True,Int J Surg Pathol. 2025 Mar 16;33(6):1526–30. doi: 10.1177/10668969251323935,D:\medical_rag\data\pmc_oa\PMC12276399.1,txt(17084B);json(1286B)
2026-09-15T08:21:41Z,PMC10804508,1,38263158,The correlation between tumor radiological features and spread through air spaces in peripheral stage IA lung adenocarcinoma: a propensity score-matched analysis,CC BY,False,True,J Cardiothorac Surg. 2024 Jan 23;19:19. doi: 10.1186/s13019-024-02498-0,D:\medical_rag\data\pmc_oa\PMC10804508.1,txt(39284B);json(1319B)
2026-09-15T08:21:42Z,PMC5708966,1,29381967,Responses to crizotinib and disease monitoring with circulating tumor cells in lung adenocarcinoma patient with MET exon 14 skipping mutation: A case report,CC BY-ND,False,True,Medicine (Baltimore). 2017 Nov 27;96(47):e8744. doi: 10.1097/MD.0000000000008744,D:\medical_rag\data\pmc_oa\PMC5708966.1,txt(22712B);json(1186B)
2026-09-15T08:21:42Z,PMC13280542,1,42227353,Hormone secretion predicts poor prognosis in lung neuroendocrine neoplasms,CC BY,False,True,Endocr Relat Cancer. 2026 Jun 18;33(6):e260142. doi: 10.1530/ERC-26-0142,D:\medical_rag\data\pmc_oa\PMC13280542.1,txt(43663B);json(1076B)
2026-09-15T08:21:44Z,PMC5738010,1,28984774,A case report of tongue metastasis from lung squamous cell carcinoma and literature review,CC BY-ND,False,True,Medicine (Baltimore). 2017 Oct 27;96(40):e8208. doi: 10.1097/MD.0000000000008208,D:\medical_rag\data\pmc_oa\PMC5738010.1,txt(20187B);json(1426B)
2026-09-15T08:21:44Z,PMC11254205,1,38477108,A commentary on ‘Impact of lymphadenectomy extent on immunotherapy efficacy in postresectional recurred non-small cell lung cancer: a multi-institutional retrospective cohort study’,CC BY-SA,False,True,Int J Surg. 2024 Mar 12;110(7):4437–8. doi: 10.1097/JS9.0000000000001347,D:\medical_rag\data\pmc_oa\PMC11254205.1,txt(7787B);json(887B)
